product_id,category,product_name,price
978,Beauty,Estée Lauder Double Wear Stay-in-Place Foundation,7800.0
979,Clothing,Adidas Running Shoes,12000.0
980,Home & Kitchen,Morphy Richards Pop-Up Toaster,12000.0
981,Home & Kitchen,Philips Avance Digital Air Fryer,50000.0
982,Books,Outliers by Malcolm Gladwell,1700.0
983,Sports,Wilson Pro Staff RF97 Tennis Racket,45000.0
984,Electronics,LG Gram 16 Ultrabook,220000.0
985,Beauty,Rare Beauty Soft Pinch Liquid Blush,5000.0
986,Books,"Guns, Germs, and Steel by Jared Diamond",2500.0
987,Beauty,Huda Beauty Faux Filter Concealer,6000.0
988,Books,The Power of Now by Eckhart Tolle,2100.0
989,Home & Kitchen,Tefal Electric Grill,25000.0
990,Books,The Innovator’s Dilemma,2600.0
991,Sports,Decathlon Forclaz Trekking Backpack 60L,45000.0
992,Sports,Under Armour UA Rival Fleece Joggers,13000.0
993,Electronics,Asus ROG Strix G15,210000.0
994,Sports,Decathlon Arpenaz 4-Person Camping Tent,48000.0
995,Clothing,Gucci Signature Leather Belt,45000.0
996,Clothing,Puma Mirage Sport Sneakers,14000.0
997,Clothing,Balenciaga Track Sneakers,140000.0
998,Clothing,Puma Mirage Sport Sneakers,14000.0
999,Clothing,Patagonia Torrentshell Rain Jacket,28000.0
1000,Beauty,Laneige Water Sleeping Mask,3200.0
