user_id,product_id,interaction_type,timestamp,rating
108,237,view,2023-05-10,
276,535,view,2023-10-16,
870,481,click,2023-07-22,
285,815,purchase,2023-11-26,
924,290,purchase,2023-04-21,
23,322,view,2023-08-28,
532,136,rate,2023-03-04,2.0
993,666,click,2023-03-13,
886,274,view,2023-07-07,
234,944,view,2023-02-20,
85,542,click,2023-08-07,
417,404,rate,2023-07-05,2.0
395,451,view,2023-06-17,
333,793,view,2023-06-26,
182,382,view,2023-09-17,
112,598,view,2023-11-21,
360,118,click,2023-06-18,
565,723,view,2023-03-12,
770,255,purchase,2023-11-14,
846,211,click,2023-05-10,
493,413,view,2023-06-01,
152,882,click,2023-11-27,
417,354,view,2023-02-25,
731,780,click,2023-02-09,
334,56,click,2023-05-06,
408,749,view,2023-10-22,
598,116,view,2023-07-13,
612,430,view,2023-10-12,
665,559,click,2023-10-17,
514,332,view,2023-10-17,
416,19,purchase,2023-08-22,
157,630,view,2023-06-10,
403,888,purchase,2023-06-02,
792,839,click,2023-07-03,
431,390,view,2023-09-09,
75,748,view,2023-02-12,
882,231,view,2023-01-04,
619,147,click,2023-02-04,
443,602,click,2023-08-12,
528,406,view,2023-06-07,
957,458,click,2023-05-25,
672,853,view,2023-07-15,
25,704,purchase,2023-11-07,
355,550,view,2023-01-25,
29,398,rate,2023-03-01,5.0
483,17,view,2023-03-27,
880,740,view,2023-06-22,
38,407,click,2023-12-16,
528,459,view,2023-05-09,
63,466,click,2023-03-24,
366,802,view,2023-11-29,
165,161,view,2023-10-07,
739,803,click,2023-05-19,
854,827,click,2023-10-29,
663,771,view,2023-01-26,
499,136,view,2023-04-16,
786,344,click,2023-09-02,
159,712,view,2023-04-28,
739,900,view,2023-07-16,
283,305,click,2023-02-18,
86,217,rate,2023-11-27,3.0
254,97,purchase,2023-09-02,
536,644,view,2023-08-04,
275,543,click,2023-04-21,
662,180,click,2023-03-15,
203,783,view,2023-11-07,
818,273,click,2023-10-06,
548,683,view,2023-05-05,
921,986,view,2023-04-04,
527,781,view,2023-04-17,
589,473,view,2023-01-14,
79,330,view,2023-02-16,
189,930,purchase,2023-07-13,
450,711,purchase,2023-08-02,
760,970,click,2023-01-28,
83,907,view,2023-08-16,
440,228,rate,2023-09-29,2.0
450,908,view,2023-12-15,
396,60,click,2023-08-14,
591,555,view,2023-02-09,
429,441,click,2023-03-16,
862,593,view,2023-07-24,
430,67,view,2023-06-17,
839,803,view,2023-09-07,
104,426,view,2023-10-03,
333,527,click,2023-02-18,
728,403,click,2023-08-26,
524,297,view,2023-08-21,
273,443,view,2023-09-02,
952,184,purchase,2023-03-23,
974,812,view,2023-02-22,
61,308,purchase,2023-02-21,
901,915,click,2023-06-05,
275,468,view,2023-02-28,
22,654,view,2023-04-23,
122,354,view,2023-02-17,
159,323,purchase,2023-06-04,
476,374,view,2023-01-13,
7,230,view,2023-04-26,
84,18,view,2023-09-21,
34,671,view,2023-10-31,
65,63,view,2023-05-23,
520,23,view,2023-10-22,
263,750,view,2023-08-21,
295,353,view,2023-02-15,
828,391,click,2023-12-25,
993,363,click,2023-12-22,
1,620,view,2023-08-07,
811,764,view,2023-11-28,
75,884,click,2023-05-11,
947,7,rate,2023-06-27,1.0
698,78,click,2023-04-28,
755,428,view,2023-11-29,
921,750,view,2023-08-10,
875,907,view,2023-10-08,
909,324,view,2023-04-09,
319,33,click,2023-06-29,
290,459,view,2023-09-19,
30,43,click,2023-06-28,
719,184,view,2023-06-10,
957,425,view,2023-04-13,
750,188,click,2023-08-30,
734,420,view,2023-11-11,
492,422,click,2023-11-04,
992,46,purchase,2023-03-10,
959,102,view,2023-12-10,
582,369,view,2023-03-04,
135,134,click,2023-06-28,
463,980,click,2023-11-26,
965,910,purchase,2023-09-25,
848,515,view,2023-09-26,
519,309,view,2023-02-22,
85,8,view,2023-06-26,
323,83,view,2023-03-02,
592,159,view,2023-10-08,
733,513,view,2023-06-23,
617,683,view,2023-02-07,
397,93,purchase,2023-11-09,
217,235,click,2023-12-10,
18,363,click,2023-07-15,
647,926,click,2023-12-30,
178,47,view,2023-04-10,
107,585,view,2023-03-15,
306,481,click,2023-04-22,
603,191,view,2023-07-17,
99,48,view,2023-06-13,
695,881,click,2023-01-12,
434,913,rate,2023-03-27,4.0
562,532,view,2023-01-03,
953,388,purchase,2023-04-24,
240,995,view,2023-04-05,
520,467,click,2023-03-02,
760,953,view,2023-06-18,
913,531,view,2023-01-07,
836,188,click,2023-08-13,
533,699,click,2023-12-01,
631,813,click,2023-05-18,
436,44,purchase,2023-10-02,
349,370,view,2023-10-31,
926,170,purchase,2023-11-16,
625,780,view,2023-01-16,
78,507,view,2023-05-21,
209,505,click,2023-01-17,
814,607,view,2024-01-01,
538,565,view,2023-11-01,
582,178,view,2023-07-13,
866,632,view,2023-03-22,
267,944,view,2023-12-01,
951,647,click,2023-08-27,
70,287,click,2023-06-05,
376,984,view,2023-11-30,
599,146,purchase,2023-06-29,
771,612,purchase,2023-01-23,
684,712,view,2023-08-11,
122,21,view,2023-07-21,
53,456,view,2023-07-03,
430,896,view,2023-03-26,
203,59,purchase,2023-07-22,
791,582,click,2023-09-27,
4,8,view,2023-04-19,
814,503,purchase,2023-09-05,
511,888,view,2023-04-05,
76,769,view,2023-09-20,
203,79,view,2023-08-17,
444,631,view,2023-02-10,
432,380,rate,2023-06-20,5.0
30,420,click,2023-03-01,
361,904,click,2023-07-20,
627,610,view,2023-11-03,
925,643,rate,2023-03-21,4.0
341,307,view,2023-03-01,
84,647,view,2023-02-18,
132,365,view,2023-09-25,
72,708,click,2023-03-07,
809,453,rate,2023-11-15,1.0
917,562,rate,2023-09-01,2.0
970,454,click,2023-05-08,
683,158,view,2023-05-22,
738,429,view,2023-06-18,
801,702,view,2023-07-06,
589,133,view,2023-10-06,
680,763,view,2023-01-06,
947,766,click,2023-11-03,
653,66,view,2023-01-22,
625,390,view,2023-09-25,
559,829,view,2023-06-10,
903,75,view,2023-12-26,
930,179,purchase,2023-03-15,
354,136,click,2023-03-17,
798,428,click,2023-07-22,
841,262,purchase,2023-06-30,
428,493,click,2023-12-30,
904,666,view,2023-12-07,
994,21,click,2023-12-21,
188,602,click,2023-01-17,
552,957,view,2023-03-31,
497,174,click,2023-10-16,
474,28,click,2023-06-16,
73,789,view,2023-04-18,
521,928,view,2023-02-20,
521,557,click,2023-03-03,
404,254,view,2023-10-28,
899,756,view,2023-05-23,
49,537,click,2023-09-05,
85,213,rate,2023-11-09,2.0
64,552,click,2023-12-16,
851,715,view,2023-05-17,
233,818,view,2023-12-20,
207,148,rate,2023-05-28,3.0
53,220,click,2023-08-17,
879,594,view,2023-08-12,
610,457,rate,2023-12-10,5.0
884,960,view,2023-03-12,
486,407,view,2023-04-01,
264,135,purchase,2023-12-02,
389,953,view,2023-07-13,
399,217,view,2023-01-26,
667,351,click,2023-06-07,
901,226,click,2023-08-21,
2,526,view,2023-12-30,
802,759,view,2023-06-14,
532,876,view,2023-11-25,
120,120,click,2023-06-07,
52,552,view,2023-06-15,
979,552,click,2023-11-15,
372,352,view,2023-12-24,
450,787,purchase,2023-05-20,
181,813,click,2023-05-15,
50,488,view,2023-06-21,
514,427,view,2023-09-14,
732,514,view,2023-10-18,
691,395,click,2023-05-21,
738,677,click,2023-09-10,
460,325,purchase,2023-12-25,
867,508,click,2023-09-24,
568,903,click,2023-09-24,
344,436,view,2023-10-31,
475,836,view,2023-11-03,
771,174,view,2023-08-09,
953,37,view,2023-07-01,
190,395,view,2023-01-15,
857,338,view,2023-12-22,
292,660,view,2023-09-27,
569,592,view,2023-04-01,
947,586,click,2023-02-22,
221,809,purchase,2023-03-15,
816,770,view,2023-01-19,
366,633,view,2023-05-07,
911,187,view,2023-12-16,
490,840,click,2023-02-03,
972,770,view,2023-08-24,
975,845,view,2023-10-16,
631,629,purchase,2023-07-24,
509,970,purchase,2023-10-15,
300,334,view,2023-02-22,
629,837,view,2023-04-25,
479,190,view,2023-08-28,
560,155,view,2023-03-14,
333,18,purchase,2023-05-22,
400,892,purchase,2023-07-19,
86,639,view,2023-10-30,
776,213,view,2023-11-11,
13,559,view,2023-08-22,
756,511,click,2023-07-26,
995,754,click,2023-11-07,
489,261,click,2023-06-19,
102,133,purchase,2023-02-05,
447,216,view,2023-03-20,
144,51,purchase,2023-07-14,
714,868,view,2023-09-12,
829,10,click,2023-10-02,
173,601,click,2023-08-13,
58,188,click,2024-01-01,
126,457,view,2023-05-14,
850,386,view,2023-10-06,
425,21,view,2023-12-20,
746,18,rate,2023-12-05,4.0
194,235,view,2023-10-04,
228,110,click,2023-02-23,
706,155,view,2023-01-01,
741,706,click,2023-09-25,
477,463,click,2023-06-17,
503,172,view,2023-06-20,
214,129,purchase,2023-06-15,
336,24,view,2023-03-15,
161,68,purchase,2023-02-18,
311,708,click,2023-03-28,
891,113,purchase,2023-06-11,
876,875,view,2023-10-09,
137,256,view,2023-02-28,
426,788,click,2023-09-19,
87,194,view,2023-01-23,
227,496,click,2023-07-31,
120,694,view,2023-04-12,
339,333,view,2023-09-21,
31,347,purchase,2023-04-20,
534,270,purchase,2023-12-28,
717,801,view,2023-06-22,
667,332,view,2023-04-07,
969,175,click,2023-04-27,
314,226,view,2023-05-03,
559,721,view,2023-07-24,
590,347,purchase,2023-02-14,
38,719,click,2023-07-18,
204,260,view,2023-01-06,
692,853,view,2023-05-07,
277,765,view,2023-12-07,
162,875,click,2023-09-13,
181,559,click,2023-09-23,
987,532,rate,2023-07-03,3.0
13,788,view,2023-06-27,
351,185,purchase,2023-04-30,
659,637,purchase,2023-04-08,
397,429,view,2023-03-12,
796,699,click,2023-12-06,
569,62,view,2023-06-20,
209,784,view,2023-07-13,
428,819,click,2023-04-23,
506,415,view,2023-12-31,
201,18,purchase,2023-07-05,
963,242,view,2023-10-18,
980,148,click,2023-11-17,
636,942,click,2023-04-08,
486,2,purchase,2023-07-29,
922,369,click,2023-06-17,
736,690,view,2023-12-17,
759,323,view,2023-07-02,
156,398,purchase,2023-06-09,
874,712,view,2023-08-27,
945,52,view,2023-10-23,
476,343,purchase,2023-03-08,
820,530,rate,2023-03-25,4.0
747,997,view,2023-01-20,
852,246,view,2023-11-01,
306,364,view,2023-11-20,
732,242,view,2023-05-16,
657,6,view,2023-08-19,
180,577,view,2023-12-17,
385,903,click,2023-08-13,
280,518,purchase,2023-09-21,
220,235,view,2023-03-23,
323,851,click,2023-03-30,
498,24,view,2023-08-13,
485,145,click,2023-07-17,
454,302,view,2023-03-31,
385,224,click,2023-07-29,
749,682,view,2023-10-25,
555,45,view,2023-12-16,
801,260,view,2023-04-20,
12,314,view,2023-04-25,
245,888,view,2023-06-19,
746,920,click,2023-06-05,
814,346,view,2023-12-04,
879,486,view,2023-10-10,
862,310,view,2023-12-04,
375,178,view,2023-06-16,
421,908,view,2023-03-05,
957,498,view,2023-06-08,
11,824,view,2023-12-01,
774,183,view,2023-10-30,
807,885,purchase,2023-02-12,
116,706,view,2023-12-17,
40,690,view,2023-05-17,
79,895,view,2023-12-12,
626,543,view,2023-01-19,
348,65,view,2023-01-08,
353,854,view,2023-04-15,
883,50,view,2023-03-13,
667,57,view,2023-01-04,
891,647,purchase,2023-03-22,
609,701,click,2023-07-29,
656,194,click,2023-01-14,
536,247,purchase,2023-11-27,
736,475,view,2023-04-02,
235,984,view,2023-11-06,
51,718,view,2023-09-14,
46,685,view,2023-09-25,
577,627,view,2023-07-14,
776,299,view,2023-02-11,
256,410,rate,2023-03-19,2.0
747,616,view,2023-01-15,
638,809,view,2023-12-12,
370,712,view,2023-06-28,
275,894,rate,2023-08-20,2.0
290,833,view,2023-07-13,
148,360,view,2023-06-30,
905,98,view,2023-03-09,
861,140,view,2023-08-19,
77,200,view,2023-01-07,
917,878,purchase,2023-06-15,
819,558,view,2023-06-14,
33,168,click,2023-12-31,
394,358,view,2023-11-28,
947,724,click,2023-03-12,
562,356,click,2023-01-22,
565,123,rate,2023-09-25,2.0
896,213,purchase,2023-03-10,
481,887,click,2023-01-23,
116,609,click,2023-06-16,
198,467,view,2023-01-02,
558,985,view,2023-05-15,
729,611,rate,2023-09-11,4.0
547,253,view,2023-05-22,
780,730,click,2023-09-07,
590,251,view,2023-03-12,
883,907,view,2023-03-26,
715,746,view,2023-05-25,
154,119,rate,2023-10-05,3.0
220,655,click,2023-09-03,
104,283,view,2023-12-31,
676,369,view,2023-04-06,
661,738,view,2023-10-12,
555,24,click,2023-07-18,
884,133,view,2023-12-30,
749,920,purchase,2023-06-29,
816,237,view,2023-10-24,
265,278,purchase,2023-02-03,
510,314,view,2023-03-15,
741,652,click,2023-01-08,
405,501,click,2023-11-23,
431,795,purchase,2023-07-22,
430,274,view,2023-03-14,
23,12,view,2023-01-25,
133,769,view,2023-04-05,
860,430,click,2023-02-13,
4,627,click,2023-02-14,
659,337,purchase,2023-04-30,
31,342,view,2023-02-17,
693,981,click,2023-04-19,
716,186,click,2023-09-25,
518,650,purchase,2023-07-25,
984,1,click,2023-02-15,
185,475,click,2023-04-15,
242,186,click,2023-08-27,
99,558,view,2023-09-20,
562,954,view,2023-07-30,
543,789,purchase,2023-01-20,
988,974,view,2023-12-02,
697,659,click,2023-12-19,
425,181,view,2023-10-24,
505,33,click,2023-07-24,
987,948,view,2023-07-15,
330,759,view,2023-02-26,
989,900,click,2023-09-03,
364,86,view,2023-04-10,
877,711,click,2023-12-26,
828,233,click,2023-07-20,
703,1,view,2023-06-30,
199,242,purchase,2024-01-01,
788,431,view,2023-02-15,
707,991,click,2023-12-05,
448,897,view,2023-05-11,
528,559,view,2023-06-28,
290,818,view,2023-05-30,
189,482,view,2023-02-09,
43,105,click,2023-01-24,
8,291,view,2023-06-21,
974,554,click,2023-08-14,
80,318,purchase,2023-07-01,
513,767,view,2023-12-26,
391,464,view,2023-04-14,
684,118,view,2023-03-22,
36,790,view,2023-04-22,
315,352,purchase,2023-08-10,
284,928,purchase,2023-12-12,
77,74,view,2023-04-21,
508,155,purchase,2023-06-03,
341,463,view,2023-12-17,
889,850,click,2023-10-27,
89,140,click,2023-10-05,
216,649,view,2023-12-07,
476,570,click,2023-08-20,
698,643,view,2023-03-16,
11,756,view,2023-10-15,
654,760,view,2023-08-20,
427,179,view,2023-12-25,
876,903,rate,2023-09-06,4.0
376,441,click,2023-09-18,
448,731,view,2023-11-04,
714,243,click,2023-11-13,
836,623,view,2023-10-15,
665,260,rate,2023-11-22,2.0
540,666,view,2023-02-24,
437,522,view,2023-02-28,
875,868,purchase,2023-03-01,
189,332,view,2023-07-30,
251,721,click,2023-01-19,
201,348,click,2023-02-24,
772,996,view,2023-03-19,
605,155,view,2023-12-02,
374,102,view,2023-04-28,
326,246,click,2023-11-29,
184,157,view,2023-09-12,
801,298,click,2023-02-10,
693,101,view,2023-03-24,
33,645,click,2023-04-24,
986,536,click,2023-02-22,
480,666,view,2023-04-11,
905,19,view,2023-01-26,
150,522,click,2023-11-04,
748,853,view,2023-10-10,
245,611,view,2023-04-12,
891,665,view,2023-06-11,
765,63,rate,2023-07-16,4.0
716,256,click,2023-08-02,
884,481,view,2023-04-04,
814,734,view,2023-10-10,
68,868,view,2023-11-25,
966,651,view,2023-08-20,
563,270,view,2023-12-13,
4,256,view,2023-02-23,
657,836,view,2023-02-08,
133,272,purchase,2023-10-02,
31,992,click,2023-01-29,
975,475,click,2023-11-14,
430,724,click,2023-03-03,
132,525,view,2023-08-21,
972,472,view,2023-10-11,
1,388,click,2023-04-28,
887,7,click,2023-11-25,
472,277,view,2023-07-26,
12,852,view,2023-02-17,
126,811,view,2023-12-06,
952,156,view,2023-05-12,
243,762,view,2023-01-17,
632,264,view,2023-12-23,
423,896,view,2023-05-02,
585,430,rate,2023-02-25,2.0
183,47,view,2023-07-04,
161,178,view,2023-03-18,
210,580,view,2023-11-13,
480,22,purchase,2023-08-03,
945,261,purchase,2023-12-18,
799,597,view,2023-11-08,
543,839,view,2023-07-06,
598,861,click,2023-01-11,
828,366,view,2023-07-22,
660,317,view,2023-09-04,
387,659,view,2023-06-18,
397,642,click,2023-07-13,
447,545,view,2023-12-18,
821,575,view,2023-10-25,
123,469,click,2023-09-10,
13,401,view,2023-07-01,
194,598,rate,2023-08-27,5.0
636,288,click,2023-11-13,
156,262,view,2023-03-28,
599,847,click,2023-02-11,
927,472,view,2023-07-03,
604,449,purchase,2023-09-29,
975,185,view,2023-08-12,
819,823,click,2023-11-29,
960,291,click,2023-01-22,
243,600,view,2023-12-11,
249,422,click,2023-08-18,
428,337,view,2023-06-16,
85,199,view,2023-01-05,
898,422,click,2023-02-22,
342,921,view,2023-11-10,
906,398,view,2023-08-24,
646,496,view,2023-05-13,
467,663,click,2023-01-17,
245,47,click,2023-09-22,
573,279,purchase,2023-01-23,
708,910,view,2023-05-17,
870,695,view,2023-08-26,
577,699,view,2023-02-26,
276,382,click,2023-06-13,
770,513,purchase,2023-11-22,
251,921,rate,2023-05-09,5.0
591,599,click,2023-04-09,
715,536,click,2023-12-17,
300,711,click,2023-07-22,
260,947,click,2023-09-09,
128,545,view,2023-12-14,
645,745,purchase,2023-05-10,
506,427,purchase,2023-12-11,
167,872,click,2023-07-20,
631,51,click,2023-05-17,
332,271,purchase,2023-02-25,
744,855,view,2023-05-13,
687,178,purchase,2023-02-16,
879,296,view,2023-12-07,
972,115,view,2023-03-23,
651,642,view,2023-04-26,
842,809,view,2023-08-03,
876,773,click,2023-11-01,
566,562,click,2023-07-25,
186,836,purchase,2023-03-19,
393,676,view,2023-08-12,
974,378,view,2023-11-17,
507,910,click,2023-02-10,
354,604,view,2023-02-09,
849,119,view,2023-05-08,
181,57,purchase,2023-02-22,
189,853,view,2023-10-18,
683,944,click,2023-07-06,
648,601,view,2023-10-28,
730,179,view,2023-07-07,
619,377,click,2023-08-22,
925,287,view,2023-09-28,
221,147,view,2023-04-14,
71,20,view,2023-03-25,
474,166,view,2023-04-27,
771,270,purchase,2023-04-06,
479,738,click,2023-04-06,
480,711,view,2023-06-01,
448,814,click,2023-06-13,
130,785,view,2023-10-16,
791,527,rate,2023-03-22,5.0
305,429,rate,2023-12-05,1.0
308,432,click,2023-09-06,
835,293,click,2023-03-25,
269,834,view,2023-08-17,
699,129,view,2023-09-02,
580,214,view,2023-01-07,
720,354,click,2023-09-30,
826,952,view,2023-12-16,
455,186,purchase,2023-09-13,
718,382,click,2023-06-28,
678,874,view,2023-12-11,
960,655,click,2023-03-16,
519,19,click,2023-10-30,
353,84,click,2023-02-13,
409,967,purchase,2023-05-26,
802,214,view,2023-05-09,
23,558,click,2023-04-10,
639,66,view,2023-05-13,
619,680,view,2023-02-26,
76,832,rate,2023-09-08,4.0
523,773,view,2023-03-26,
119,484,view,2023-04-18,
55,545,purchase,2023-04-22,
922,487,click,2023-04-21,
320,590,view,2023-10-16,
263,177,view,2023-02-10,
241,917,view,2023-11-02,
733,973,view,2023-02-11,
637,662,view,2023-11-29,
629,234,click,2023-10-29,
396,537,view,2023-06-23,
382,772,view,2023-05-04,
104,176,view,2023-09-01,
825,659,click,2023-07-13,
816,134,view,2023-11-10,
186,946,view,2023-06-26,
59,504,view,2023-03-01,
623,176,click,2023-12-20,
788,121,view,2023-01-28,
868,293,view,2023-04-16,
92,594,click,2023-04-07,
894,498,purchase,2023-01-15,
578,8,click,2023-10-16,
8,972,purchase,2023-05-31,
455,918,click,2023-02-17,
620,344,view,2023-09-28,
578,205,click,2023-07-30,
669,69,view,2023-11-09,
778,899,view,2023-01-02,
522,804,view,2023-07-16,
541,55,click,2023-07-30,
815,560,view,2023-12-13,
254,666,click,2023-09-24,
840,144,click,2023-04-21,
591,367,view,2023-04-24,
284,183,view,2023-06-10,
541,812,view,2023-09-18,
685,433,view,2023-03-13,
368,560,rate,2023-08-15,3.0
722,8,view,2023-03-18,
911,91,click,2023-06-09,
881,334,view,2023-10-19,
299,307,purchase,2023-04-20,
376,746,purchase,2023-02-23,
419,782,view,2023-02-06,
629,946,view,2023-06-28,
786,37,view,2023-11-14,
930,58,click,2023-09-10,
965,871,view,2023-08-10,
338,849,purchase,2023-01-21,
651,111,view,2023-10-24,
443,976,view,2023-10-19,
514,380,click,2023-03-16,
905,750,purchase,2023-07-01,
805,709,view,2023-12-25,
110,542,click,2023-05-30,
84,430,purchase,2023-12-15,
888,629,view,2023-04-05,
995,557,view,2023-11-18,
789,140,view,2023-04-20,
66,939,view,2023-02-22,
130,875,click,2023-05-17,
473,271,click,2023-12-02,
400,996,view,2023-07-30,
65,370,click,2023-08-12,
188,381,purchase,2023-10-10,
880,573,view,2023-11-18,
568,184,view,2023-09-06,
774,955,rate,2023-06-16,3.0
860,183,rate,2023-04-21,5.0
648,554,click,2023-04-27,
366,396,rate,2023-08-04,3.0
608,228,click,2023-01-03,
686,135,view,2023-07-16,
908,985,click,2023-10-13,
197,271,rate,2023-05-30,1.0
702,137,click,2023-08-18,
733,698,view,2023-10-25,
675,132,click,2023-09-29,
235,808,view,2023-07-10,
937,272,view,2023-12-06,
300,868,view,2023-06-27,
115,618,click,2023-04-09,
884,839,rate,2023-01-10,2.0
169,321,purchase,2023-04-27,
314,673,rate,2023-06-22,5.0
305,140,click,2023-08-20,
632,836,view,2023-10-09,
398,929,click,2023-07-22,
802,105,rate,2023-11-13,2.0
748,358,click,2023-05-25,
488,188,view,2023-09-24,
641,344,view,2023-08-28,
805,360,purchase,2023-04-29,
407,279,purchase,2023-12-06,
233,719,view,2023-05-22,
948,554,view,2023-02-27,
579,486,view,2023-08-10,
913,731,purchase,2023-05-26,
705,730,click,2023-01-29,
18,297,view,2023-09-17,
531,730,view,2023-11-12,
481,933,view,2023-02-05,
255,321,view,2023-01-03,
335,268,view,2023-03-29,
892,826,purchase,2023-02-26,
906,291,click,2023-10-19,
222,840,purchase,2023-11-13,
337,629,click,2023-06-10,
188,865,rate,2023-03-02,2.0
87,717,view,2023-07-20,
984,172,purchase,2023-11-07,
48,44,click,2023-02-23,
388,122,click,2023-01-01,
656,478,view,2023-11-09,
512,431,view,2023-05-15,
364,264,click,2023-05-21,
840,404,purchase,2023-04-23,
423,669,view,2023-12-05,
480,174,view,2023-09-11,
210,309,click,2023-12-07,
184,759,view,2023-07-27,
342,363,view,2023-01-19,
999,473,view,2023-12-24,
944,575,click,2023-05-02,
581,843,view,2023-06-17,
418,854,view,2023-06-29,
633,444,view,2023-09-15,
66,361,view,2023-11-30,
568,828,view,2023-02-25,
148,554,click,2023-09-14,
673,817,view,2023-02-24,
594,547,view,2023-06-26,
11,980,click,2023-08-08,
148,515,view,2023-01-26,
926,270,view,2023-07-03,
814,458,purchase,2023-02-15,
862,744,rate,2023-03-04,2.0
568,20,view,2023-10-25,
738,827,click,2023-02-25,
700,981,click,2023-04-15,
661,7,click,2023-12-29,
489,578,purchase,2023-02-16,
652,36,purchase,2023-02-20,
472,773,rate,2023-10-25,1.0
700,610,purchase,2023-01-16,
630,814,purchase,2023-01-03,
299,544,view,2023-10-25,
455,872,view,2023-03-11,
642,386,view,2023-03-19,
609,259,purchase,2023-05-26,
329,595,purchase,2023-10-19,
291,742,rate,2023-09-24,5.0
793,357,view,2023-01-06,
198,47,view,2023-10-11,
853,53,view,2023-05-24,
690,194,rate,2023-06-11,3.0
829,121,purchase,2023-07-17,
238,239,view,2023-06-11,
67,219,view,2023-01-04,
131,181,rate,2023-03-26,3.0
916,53,view,2023-02-18,
32,804,click,2023-01-07,
321,447,click,2023-09-20,
443,421,click,2023-02-07,
138,289,view,2023-10-06,
137,634,click,2023-01-07,
110,314,purchase,2023-06-14,
429,921,view,2023-09-12,
265,47,view,2023-05-03,
608,906,purchase,2023-05-20,
340,667,rate,2023-01-20,4.0
678,540,view,2023-01-12,
880,605,purchase,2023-03-06,
284,651,view,2023-03-16,
903,929,view,2023-11-02,
241,884,purchase,2023-02-13,
18,258,view,2023-09-17,
844,317,view,2023-11-28,
295,237,click,2023-12-23,
317,159,click,2023-11-11,
262,492,view,2023-03-14,
107,933,view,2023-10-30,
729,13,view,2023-06-10,
627,636,rate,2023-08-03,2.0
985,379,click,2023-09-07,
82,559,purchase,2023-05-02,
21,272,purchase,2023-11-08,
994,250,view,2023-12-04,
402,872,view,2023-10-23,
609,721,view,2023-02-28,
866,336,view,2023-03-04,
237,893,rate,2023-08-01,2.0
773,774,click,2023-11-01,
170,43,click,2023-12-29,
391,479,rate,2023-05-19,4.0
863,577,click,2023-12-24,
375,924,click,2023-03-17,
376,938,view,2023-09-09,
219,286,purchase,2023-04-07,
890,409,view,2023-08-01,
117,651,view,2023-07-08,
418,910,click,2023-12-21,
597,131,purchase,2023-01-11,
82,449,click,2023-04-20,
411,37,purchase,2023-11-27,
590,503,view,2023-08-04,
229,283,view,2023-01-02,
455,503,rate,2023-04-30,3.0
627,952,view,2023-07-21,
705,802,view,2023-10-03,
568,798,click,2023-11-26,
751,27,click,2023-05-22,
655,434,click,2023-10-25,
358,365,view,2023-05-03,
236,528,click,2023-12-28,
236,916,view,2023-03-17,
669,192,view,2023-04-22,
960,710,click,2023-06-30,
987,23,click,2023-02-03,
262,316,click,2023-07-07,
345,834,purchase,2023-08-01,
78,473,click,2023-06-09,
545,777,view,2023-05-06,
297,213,view,2023-12-03,
555,582,purchase,2023-09-08,
336,995,click,2023-12-21,
508,174,view,2023-02-26,
300,667,view,2023-12-20,
703,592,view,2023-11-09,
427,263,click,2023-03-18,
582,382,click,2023-09-06,
25,434,view,2023-04-02,
408,818,view,2023-02-18,
623,404,click,2023-07-10,
590,932,view,2023-12-17,
755,977,click,2023-08-30,
768,521,click,2023-01-14,
502,798,purchase,2023-11-12,
459,401,view,2023-04-27,
850,907,view,2023-03-29,
661,953,view,2023-01-31,
470,651,click,2023-05-25,
17,759,click,2023-03-15,
837,53,click,2023-09-12,
361,316,view,2023-04-23,
384,888,view,2023-06-05,
190,984,click,2023-08-29,
164,141,click,2023-08-29,
907,345,view,2023-07-11,
699,327,view,2023-11-17,
416,529,purchase,2023-12-25,
407,51,view,2023-03-06,
720,57,view,2023-11-12,
871,590,view,2023-03-05,
581,695,view,2023-12-10,
678,449,view,2023-07-27,
506,477,click,2023-08-18,
62,145,view,2023-05-29,
721,217,click,2023-02-19,
988,1000,click,2023-09-06,
102,813,view,2023-10-03,
711,340,rate,2023-02-23,1.0
642,829,view,2023-01-28,
996,551,click,2023-08-28,
674,311,click,2023-05-07,
43,165,view,2023-08-05,
197,310,view,2023-09-24,
237,353,click,2023-12-31,
487,708,click,2023-02-15,
229,570,view,2023-01-21,
429,931,view,2023-07-11,
849,433,view,2023-07-12,
643,638,purchase,2023-05-23,
672,309,purchase,2023-09-02,
489,526,purchase,2023-08-08,
903,242,view,2023-11-26,
342,19,view,2023-01-15,
225,926,view,2023-01-23,
631,239,view,2023-02-15,
1000,769,purchase,2023-05-20,
392,711,click,2023-12-15,
555,873,click,2023-02-10,
768,771,click,2023-09-20,
373,68,click,2023-07-02,
25,102,view,2023-03-31,
92,236,view,2023-06-16,
371,810,click,2023-12-28,
50,596,rate,2023-02-03,1.0
153,962,click,2023-07-13,
407,474,view,2023-04-13,
140,594,click,2023-10-02,
136,111,rate,2023-07-21,4.0
987,280,rate,2023-03-28,3.0
306,463,purchase,2023-12-01,
757,711,view,2023-02-15,
377,694,view,2023-10-22,
929,600,rate,2023-02-13,1.0
404,702,view,2023-12-15,
29,467,view,2023-09-08,
553,222,view,2023-02-10,
391,950,click,2023-03-13,
243,752,view,2023-03-12,
270,615,purchase,2023-08-14,
935,352,click,2023-04-17,
255,897,purchase,2023-03-07,
649,10,click,2023-09-26,
163,905,purchase,2023-12-21,
930,472,view,2023-01-22,
971,324,view,2023-09-17,
497,781,click,2023-12-08,
997,323,click,2023-06-24,
385,247,click,2023-05-12,
469,446,click,2023-11-02,
